Title, URL, Index
Trump travel ban blocked by Va.-based federal appeals court,http://www.foxnews.com/politics/2017/05/25/trump-travel-ban-blocked-by-va-based-federal-appeals-court.html,152
Pence confident Supreme Court will uphold Trump's travel ban,http://www.foxnews.com/politics/2017/06/02/pence-confident-supreme-court-will-uphold-trumps-travel-ban.html,153
Supreme Court could rule within days on lifting temporary stay on travel ban,http://www.foxnews.com/politics/2017/06/02/supreme-court-could-rule-within-days-on-lifting-temporary-stay-on-travel-ban.html,154
Trump administration asks Supreme Court to let revised travel ban ...,http://www.foxnews.com/politics/2017/06/02/trump-administration-asks-supreme-court-to-let-revised-travel-ban-take-effect.html,155
Trump administration asks Supreme Court to let revised travel ban take effect,http://www.foxnews.com/politics/2017/06/02/trump-administration-asks-supreme-court-to-let-revised-travel-ban-take-effect.html,156
Trump uses suspected London terror attacks to again make case for US travel ban,http://www.foxnews.com/politics/2017/06/03/trump-uses-suspected-london-terror-attacks-to-again-make-case-for-us-travel-ban.html,157
Kellyanne Conway's husband swipes at Trump on Twitter,http://www.foxnews.com/politics/2017/06/05/kellyanne-conways-husband-swipes-at-trump-on-twitter.html,158
"Trump rips DOJ for 'watered down' travel ban, seeks swift ... - Fox News",http://www.foxnews.com/politics/2017/06/05/trump-rips-doj-for-watered-down-travel-ban-seeks-swift-court-hearing.html,159
"Trump rips DOJ for 'watered down' travel ban, seeks swift court hearing",http://www.foxnews.com/politics/2017/06/05/trump-rips-doj-for-watered-down-travel-ban-seeks-swift-court-hearing.html,160
'Travel ban' foes threaten to use Trump tweets against him ... - Fox News,http://www.foxnews.com/politics/2017/06/06/travel-ban-foes-threaten-to-use-trump-tweets-against-him-in-court.html,161
'Travel ban' foes threaten to use Trump tweets against him in court,http://www.foxnews.com/politics/2017/06/06/travel-ban-foes-threaten-to-use-trump-tweets-against-him-in-court.html,162
"Trump defends Twitter use, blasts 'MSM' criticism",http://www.foxnews.com/politics/2017/06/06/trump-defends-twitter-use-blasts-msm-criticism.html,163
Reports: Sessions offered to resign amid tensions with Trump,http://www.foxnews.com/politics/2017/06/07/reports-sessions-offered-to-resign-amid-tensions-with-trump.html,164
"Trump ups the ante on Twitter, defying media criticism and his own aides' advice",http://www.foxnews.com/politics/2017/06/07/trump-ups-ante-on-twitter-defying-media-criticism-and-his-own-aides-advice.html,165
9th Circuit rules against Trump travel ban,http://www.foxnews.com/politics/2017/06/12/9th-circuit-rules-against-trump-travel-ban.html,166
9th Circuit rules against Trump travel ban | Fox News,http://www.foxnews.com/politics/2017/06/12/hawaii-urges-court-to-keep-hold-on-trump-travel-ban.html,167
Trump delays effective date of travel ban amid court battle,http://www.foxnews.com/politics/2017/06/14/trump-delays-effective-date-travel-ban-amid-court-battle.html,168
Supreme Court decision shifts momentum in Trump travel ban case ...,http://www.foxnews.com/politics/2017/06/26/supreme-court-decision-shifts-momentum-in-trump-travel-ban-case.html,169
Supreme Court decision shifts momentum in Trump travel ban case,http://www.foxnews.com/politics/2017/06/26/supreme-court-decision-shifts-momentum-in-trump-travel-ban-case.html,170
Trump travel ban: Supreme Court reinstates key parts of ... - Fox News,http://www.foxnews.com/politics/2017/06/26/supreme-court-to-hear-trump-appeal-travel-ban-block.html,171
Trump travel ban: GOP lawmakers want Ruth Bader Ginsburg to recuse herself from case,http://www.foxnews.com/politics/2017/06/26/trump-travel-ban-gop-lawmakers-want-ruth-bader-ginsburg-to-recuse-herself-from-case.html,172
Trump travel ban: Supreme Court reinstates key parts of executive order,http://www.foxnews.com/politics/2017/06/26/trump-travel-ban-supreme-court-reinstates-key-parts-executive-order.html,173
"Court's travel ban ruling gives Trump a boost, changes ... - Fox News",http://www.foxnews.com/politics/2017/06/27/courts-travel-ban-ruling-gives-trump-boost-changes-media-narrative.html,174
"Court's travel ban ruling gives Trump a boost, changes media narrative",http://www.foxnews.com/politics/2017/06/27/courts-travel-ban-ruling-gives-trump-boost-changes-media-narrative.html,175
Trump travel ban: US issues new visa criteria for 6 Muslim ... - Fox News,http://www.foxnews.com/politics/2017/06/28/trump-travel-ban-us-issues-new-visa-criteria-for-6-muslim-nations.html,176
Trump travel ban: US issues new visa criteria for 6 Muslim nations,http://www.foxnews.com/politics/2017/06/28/trump-travel-ban-us-issues-new-visa-criteria-for-6-muslim-nations.html,177
Trump administration sets new visa rules for travel-ban ... - Fox News,http://www.foxnews.com/politics/2017/06/29/trump-administration-sets-new-visa-rules-for-travel-ban-countries-report-says.html,178
"Trump administration sets new visa rules for travel-ban countries, report says",http://www.foxnews.com/politics/2017/06/29/trump-administration-sets-new-visa-rules-for-travel-ban-countries-report-says.html,179
Trump travel ban takes effect to minimal disruption | Fox News,http://www.foxnews.com/politics/2017/06/29/trump-travel-ban-takes-effect-to-minimal-disruption.html,180
Trump travel ban takes effect to minimal disruption,http://www.foxnews.com/politics/2017/06/29/trump-travel-ban-takes-effect-to-minimal-disruption.html,181
Trump administration says 'I do' to adding fiances to travel ban ...,http://www.foxnews.com/politics/2017/06/30/trump-administration-says-do-to-adding-fiances-to-travel-ban-exemptions.html,182
Trump administration says ‘I do’ to adding fiances to travel ban exemptions,http://www.foxnews.com/politics/2017/06/30/trump-administration-says-do-to-adding-fiances-to-travel-ban-exemptions.html,183
Trump travel ban: White House defends interpretation of ... - Fox News,http://www.foxnews.com/politics/2017/07/04/trump-travel-ban-white-house-defends-interpretation-ruling.html,184
Trump travel ban: White House defends interpretation of ruling,http://www.foxnews.com/politics/2017/07/04/trump-travel-ban-white-house-defends-interpretation-ruling.html,185
"Terror-related acts committed by refugees widespread, according to new report",http://www.foxnews.com/politics/2017/07/05/terror-related-acts-committed-by-refugees-widespread-according-to-new-report.html,186
Trump travel ban exceptions left in place by Hawaii judge | Fox News,http://www.foxnews.com/politics/2017/07/06/trump-travel-ban-exceptions-left-in-place-by-hawaii-judge.html,187
Trump travel ban exceptions left in place by Hawaii judge,http://www.foxnews.com/politics/2017/07/06/trump-travel-ban-exceptions-left-in-place-by-hawaii-judge.html,188
Travel ban: Who does Trump's executive order block from ... - Fox News,http://www.foxnews.com/politics/2017/07/14/travel-ban-who-does-trumps-executive-order-block-from-entering-us.html,189
Travel ban: Who does Trump's executive order block from entering the US?,http://www.foxnews.com/politics/2017/07/14/travel-ban-who-does-trumps-executive-order-block-from-entering-us.html,190
Trump travel ban: Hawaii judge expands list of relatives ... - Fox News,http://www.foxnews.com/politics/2017/07/14/trump-travel-ban-hawaii-judge-expands-list-relatives-exempted-from-order.html,191
Trump travel ban: Hawaii judge expands list of relatives exempted from order,http://www.foxnews.com/politics/2017/07/14/trump-travel-ban-hawaii-judge-expands-list-relatives-exempted-from-order.html,192
"DOJ ask Supreme Court for 'immediate intervention' on immigration ban, documents show",http://www.foxnews.com/politics/2017/07/15/doj-ask-supreme-court-for-immediate-intervention-on-immigration-ban-documents-show.html,193
Justices allow strict enforcement of Trump refugee ban,http://www.foxnews.com/politics/2017/07/19/justices-allow-strict-enforcement-trump-refugee-ban.html,194
Trump travel ban: Timeline of a legal journey | Fox News,http://www.foxnews.com/politics/2017/07/19/trump-travel-ban-timeline-legal-journey.html,195
Trump travel ban: Timeline of a legal journey,http://www.foxnews.com/politics/2017/07/19/trump-travel-ban-timeline-legal-journey.html,196
Trump slams ‘Obstructionist Democrats’ as danger to national security,http://www.foxnews.com/politics/2017/08/18/trump-slams-obstructionist-democrats-as-danger-to-national-security.html,197
Trump needs the wall more than tax cuts | Fox News,http://www.foxnews.com/politics/2017/08/31/trump-needs-wall-more-than-tax-cuts.html,198
Warriors coach derides Trump administration's travel ban,http://www.foxnews.com/sports/2017/01/30/warriors-coach-derides-trump-administration-travel-ban.html,199
Pat Tillman's widow blasts Trump's travel ban,http://www.foxnews.com/sports/2017/01/31/pat-tillmans-widow-blasts-trumps-travel-ban.html,200
Iranian-born Gegard Mousasi hopeful to fight at UFC 210 despite Trump's travel ban,http://www.foxnews.com/sports/2017/02/01/iranian-born-gegard-mousasi-hopeful-to-fight-at-ufc-210-despite-trump-travel.html,201
Tesla and SpaceX join legal fight against Trump's travel ban,http://www.foxnews.com/tech/2017/02/07/tesla-and-spacex-join-legal-fight-against-trump-travel-ban.html,202
Americans debate the impact of Trump's travel ban,http://www.foxnews.com/transcript/2017/02/03/americans-debate-impact-trump-travel-ban.html,203
Is the president within his bounds with the travel ban?,http://www.foxnews.com/transcript/2017/02/06/is-president-within-his-bounds-with-travel-ban.html,204
Judge Napolitano talks travel ban legal battle; Epshteyn: Executive order is completely lawful,http://www.foxnews.com/transcript/2017/02/06/judge-napolitano-talks-travel-ban-legal-battle-epshteyn-executive-order-is.html,205
ACLU attorney analyzes the travel ban case; Sen. Cotton: Legislation focuses on American workers first,http://www.foxnews.com/transcript/2017/02/07/aclu-attorney-analyzes-travel-ban-case-sen-cotton-legislation-focuses-on.html,206
Assistant to President Trump on legal battle over travel ban; Why Trump has authority to put ban in place,http://www.foxnews.com/transcript/2017/02/07/assistant-to-president-trump-on-legal-battle-over-travel-ban-why-trump-has.html,207
The president's travel ban executive order goes to court,http://www.foxnews.com/transcript/2017/02/07/president-travel-ban-executive-order-goes-to-court.html,208
Legal showdown over President Trump's travel ban,http://www.foxnews.com/transcript/2017/02/08/legal-showdown-over-president-trump-travel-ban.html,209
"Sekulow, Bondi talk legality of temporary travel ban; Stephen Miller: Ban is lawful and necessary",http://www.foxnews.com/transcript/2017/02/08/sekulow-bondi-talk-legality-temporary-travel-ban-stephen-miller-ban-is-lawful.html,210
What happens to the travel ban if it ends up in SCOTUS?,http://www.foxnews.com/transcript/2017/02/08/what-happens-to-travel-ban-if-it-ends-up-in-scotus.html,211
Conway: Merits of executive order will prevail in court; Thiessen: Dems to follow policy of obstruction by litigation,http://www.foxnews.com/transcript/2017/02/09/conway-merits-executive-order-will-prevail-in-court-thiessen-dems-to-follow.html,212
Court rejects national security argument for travel ban,http://www.foxnews.com/transcript/2017/02/09/court-rejects-national-security-argument-for-travel-ban.html,213
Jay Sekulow outlines problems with travel ban court ruling,http://www.foxnews.com/transcript/2017/02/09/jay-sekulow-outlines-problems-with-travel-ban-court-ruling.html,214
Retired Marine's message about travel ban goes viral; Kansas secretary of state talks Trump's border wall plans,http://www.foxnews.com/transcript/2017/02/10/retired-marine-message-about-travel-ban-goes-viral-kansas-secretary-state-talks.html,215
Source: White House not likely to appeal 9th Circuit ruling,http://www.foxnews.com/transcript/2017/02/10/source-white-house-not-likely-to-appeal-th-circuit-ruling.html,216
Tech companies celebrate ruling against travel ban,http://www.foxnews.com/transcript/2017/02/11/tech-companies-celebrate-ruling-against-travel-ban.html,217
The Trump administration's battle over national security,http://www.foxnews.com/transcript/2017/02/13/trump-administration-battle-over-national-security.html,218
What's next for President Trump's travel ban?,http://www.foxnews.com/transcript/2017/03/16/what-next-for-president-trump-travel-ban.html,219
Ann Coulter speaks out against accepting refugees; Reps. Blackburn and Scalise talk health care bill changes,http://www.foxnews.com/transcript/2017/03/17/ann-coulter-speaks-out-against-accepting-refugees-reps-blackburn-and-scalise.html,220
Breaking down SCOTUS' partial reinstatement of travel ban,http://www.foxnews.com/transcript/2017/06/26/breaking-down-scotus-partial-reinstatement-travel-ban.html,221
Gutfeld: Trump's travel ban vindicated,http://www.foxnews.com/transcript/2017/06/26/gutfeld-trumps-travel-ban-vindicated.html,222
Supreme Court partially reinstates President Trump's travel ban,http://www.foxnews.com/transcript/2017/06/26/supreme-court-partially-reinstates-president-trumps-travel-ban.html,223
Why the travel ban ruling is a political win for Trump,http://www.foxnews.com/transcript/2017/06/26/why-travel-ban-ruling-is-political-win-for-trump.html,224
Major developments on two of Trump's campaign promises,http://www.foxnews.com/transcript/2017/06/29/major-developments-on-two-trumps-campaign-promises.html,225
What's next for health care?; Victory for Trump as parts of travel ban go into effect,http://www.foxnews.com/transcript/2017/07/01/whats-next-for-health-care-victory-for-trump-as-parts-travel-ban-go-into-effect.html,226
Cruise lines weigh in on potential impact of President Trump's travel ban,http://www.foxnews.com/travel/2017/02/01/cruise-lines-weigh-in-on-potential-impact-president-trumps-travel-ban.html,227
"College museum shrouds, removes immigrant artworks in protest of Trump travel ban",http://www.foxnews.com/travel/2017/02/17/wellesley-museum-shrouds-removes-immigrant-artworks-in-protest-trump-travel-ban.html,228
Travel industry experts warn US tourism could take major hit under Trump,http://www.foxnews.com/travel/2017/03/01/travel-industry-experts-warn-us-tourism-could-take-major-hit-under-trump.html,229
Manchester attack: Social media calls for travel ban after UK tragedy,http://www.foxnews.com/travel/2017/05/23/manchester-attack-social-media-calls-for-travel-ban-after-uk-tragedy.html,230
Supreme Court travel ban: Flood of lawsuits expected from ruling,http://www.foxnews.com/travel/2017/06/28/supreme-court-travel-ban-flood-lawsuits-expected-from-ruling.html,231
Protests erupt at airports following Trump travel ban | Fox News,http://www.foxnews.com/us/2017/01/29/protests-erupt-at-airports-following-trump-travel-ban.html,232
Protests erupt at airports following Trump travel ban,http://www.foxnews.com/us/2017/01/29/protests-erupt-at-airports-following-trump-travel-ban.html,233
Tears and detention for US visitors as Trump travel ban hits | Fox News,http://www.foxnews.com/us/2017/01/29/tears-and-detention-for-us-visitors-as-trump-travel-ban-hits.html,234
Tears and detention for US visitors as Trump travel ban hits,http://www.foxnews.com/us/2017/01/29/tears-and-detention-for-us-visitors-as-trump-travel-ban-hits.html,235
US judge bars deportations under Trump travel ban | Fox News,http://www.foxnews.com/us/2017/01/29/us-judge-bars-deportations-under-trump-travel-ban.html,236
US judge bars deportations under Trump travel ban,http://www.foxnews.com/us/2017/01/29/us-judge-bars-deportations-under-trump-travel-ban.html,237
"With students stranded abroad, colleges condemn travel ban",http://www.foxnews.com/us/2017/01/29/with-students-stranded-abroad-colleges-condemn-travel-ban.html,238
Muslim civil rights group challenges Trump travel ban,http://www.foxnews.com/us/2017/01/30/muslim-civil-rights-group-challenges-trump-travel-ban.html,239
"Trump's travel ban jolts globe, leads to legal fight | Fox News",http://www.foxnews.com/us/2017/01/30/trump-travel-ban-jolts-globe-leads-to-legal-fight.html,240
"Trump's travel ban jolts globe, leads to legal fight",http://www.foxnews.com/us/2017/01/30/trump-travel-ban-jolts-globe-leads-to-legal-fight.html,241
"Veterans protest travel ban, saying it hurts interpreters",http://www.foxnews.com/us/2017/01/30/veterans-protest-travel-ban-saying-it-hurts-interpreters.html,242
"White House, US diplomats clash over travel order",http://www.foxnews.com/us/2017/01/30/white-house-us-diplomats-clash-over-travel-order.html,243
Correction: Trump-Travel Ban-Supporters story,http://www.foxnews.com/us/2017/01/31/correction-trump-travel-ban-supporters-story.html,244
"Diplomats defy White House warning, criticize travel ban",http://www.foxnews.com/us/2017/01/31/diplomats-defy-white-house-warning-criticize-travel-ban.html,245
Some Sept. 11 families speak out against Trump's travel ban,http://www.foxnews.com/us/2017/01/31/some-sept-11-families-speak-out-against-trump-travel-ban.html,246
"Travel ban throws research, academic exchange into turmoil",http://www.foxnews.com/us/2017/01/31/travel-ban-throws-research-academic-exchange-into-turmoil.html,247
"Admin clarifies, again, travel ban rules for legal residents",http://www.foxnews.com/us/2017/02/01/admin-clarifies-again-travel-ban-rules-for-legal-residents.html,248
"Delis, bodegas to close in protest of Trump travel ban",http://www.foxnews.com/us/2017/02/01/delis-bodegas-to-close-in-protest-trump-travel-ban.html,249
Journalist says he was wrongly detained under travel ban,http://www.foxnews.com/us/2017/02/01/journalist-says-was-wrongly-detained-under-travel-ban.html,250
"Agreement reached between government, brothers on travel ban",http://www.foxnews.com/us/2017/02/02/agreement-reached-between-government-brothers-on-travel-ban.html,251
Federal judges to hear arguments defending Trump travel ban,http://www.foxnews.com/us/2017/02/02/federal-judges-to-hear-arguments-defending-trump-travel-ban.html,252
Imam comes clean about Michigan man's claim that mom died due to travel ban,http://www.foxnews.com/us/2017/02/02/imam-comes-clean-about-michigan-mans-claim-that-mom-died-due-to-travel-ban.html,253
Jordanian teen caught up in extra scrutiny after travel ban,http://www.foxnews.com/us/2017/02/02/jordanian-teen-caught-up-in-extra-scrutiny-after-travel-ban.html,254
Man sent back to Iran under Trump travel ban returns to US,http://www.foxnews.com/us/2017/02/02/man-sent-back-to-iran-under-trump-travel-ban-returns-to-us.html,255
Yemenis close NYC shops in protest of Trump travel ban,http://www.foxnews.com/us/2017/02/02/yemenis-close-nyc-shops-in-protest-trump-travel-ban.html,256
California university students sue over Trump travel ban,http://www.foxnews.com/us/2017/02/03/california-university-students-sue-over-trump-travel-ban.html,257
How legal challenges to Trump travel ban are playing out,http://www.foxnews.com/us/2017/02/03/how-legal-challenges-to-trump-travel-ban-are-playing-out.html,258
Iraqi interpreter arrives in America after travel ban scuttles his plans,http://www.foxnews.com/us/2017/02/03/iraqi-interpreter-arrives-in-america-after-travel-ban-scuttles-his-plans.html,259
The Latest: US judge temporarily blocks Trump's travel ban | Fox News,http://www.foxnews.com/us/2017/02/03/latest-us-judge-temporarily-blocks-trump-travel-ban.html,260
The Latest: US judge temporarily blocks Trump's travel ban,http://www.foxnews.com/us/2017/02/03/latest-us-judge-temporarily-blocks-trump-travel-ban.html,261
Record numbers for race to benefit refugees after travel ban,http://www.foxnews.com/us/2017/02/03/record-numbers-for-race-to-benefit-refugees-after-travel-ban.html,262
US judge temporarily blocks Trump's travel ban nationwide | Fox News,http://www.foxnews.com/us/2017/02/03/us-judge-temporarily-blocks-trump-travel-ban-nationwide.html,263
US judge temporarily blocks Trump's travel ban nationwide,http://www.foxnews.com/us/2017/02/03/us-judge-temporarily-blocks-trump-travel-ban-nationwide.html,264
Trump lashes out at travel ban ruling by 'so-called judge',http://www.foxnews.com/us/2017/02/04/trump-lashes-out-at-travel-ban-ruling-by-so-called-judge.html,265
Visa holders hurry to board flights to US amid reprieve,http://www.foxnews.com/us/2017/02/04/visa-holders-hurry-to-board-flights-to-us-amid-reprieve.html,266
Court denies Trump request to immediately restore travel ban,http://www.foxnews.com/us/2017/02/05/court-denies-trump-request-to-immediately-restore-travel-ban.html,267
"Iranian Americans feel stuck, confused, afraid of travel ban",http://www.foxnews.com/us/2017/02/05/iranian-americans-feel-stuck-confused-afraid-travel-ban.html,268
"Trump ban blocked, spokesman says Iranian woman back in US",http://www.foxnews.com/us/2017/02/05/trump-ban-blocked-spokesman-says-iranian-woman-back-in-us.html,269
"Apple, Google, Uber join fight against Trump travel ban",http://www.foxnews.com/us/2017/02/06/apple-google-uber-join-fight-against-trump-travel-ban.html,270
"Travelers denied entry a week ago, now arriving in US",http://www.foxnews.com/us/2017/02/06/travelers-denied-entry-week-ago-now-arriving-in-us.html,271
US court to hear arguments on Trump's travel ban | Fox News,http://www.foxnews.com/us/2017/02/06/us-court-to-hear-arguments-on-trumps-travel-ban.html,272
US court to hear arguments on Trump's travel ban,http://www.foxnews.com/us/2017/02/06/us-court-to-hear-arguments-on-trumps-travel-ban.html,273
White House expresses confidence travel ban will be restored,http://www.foxnews.com/us/2017/02/06/white-house-expresses-confidence-travel-ban-will-be-restored.html,274
Analysis: Trump paints dark picture in defense of travel ban,http://www.foxnews.com/us/2017/02/07/analysis-trump-paints-dark-picture-in-defense-travel-ban.html,275
Federal judges express skepticism about Trump travel ban,http://www.foxnews.com/us/2017/02/07/federal-judges-express-skepticism-about-trump-travel-ban.html,276
The Latest: Court arguments begin over Trump travel ban | Fox News,http://www.foxnews.com/us/2017/02/07/latest-court-arguments-begin-over-trump-travel-ban.html,277
The Latest: Court arguments begin over Trump travel ban,http://www.foxnews.com/us/2017/02/07/latest-court-arguments-begin-over-trump-travel-ban.html,278
AP FACT CHECK: Trump order didn't lead to IS leader's arrest,http://www.foxnews.com/us/2017/02/08/ap-fact-check-trump-order-didnt-lead-to-is-leader-arrest.html,279
"Court mulls travel ban: To compound whiplash, or calm it?",http://www.foxnews.com/us/2017/02/08/court-mulls-travel-ban-to-compound-whiplash-or-calm-it.html,280
A look at the judges who will rule on Trump's travel ban,http://www.foxnews.com/us/2017/02/08/look-at-judges-who-will-rule-on-trump-travel-ban.html,281
"Trump defends travel ban, questions judges",http://www.foxnews.com/us/2017/02/08/trump-defends-travel-ban-questions-judges.html,282
Trump travel ban in hands of federal appeals court,http://www.foxnews.com/us/2017/02/08/trump-travel-ban-in-hands-federal-appeals-court.html,283
Appeals court: Decision on Trump travel ban coming Thursday,http://www.foxnews.com/us/2017/02/09/appeals-court-decision-on-trump-travel-ban-coming-thursday.html,284
Debating the travel ban? Terms to understand what's what,http://www.foxnews.com/us/2017/02/09/debating-travel-ban-terms-to-understand-what-what.html,285
The Latest: US court refuses to reinstate Trump's travel ban,http://www.foxnews.com/us/2017/02/09/latest-us-court-refuses-to-reinstate-trump-travel-ban.html,286
Reaction to court refusing to reinstate Trump travel ban,http://www.foxnews.com/us/2017/02/09/reaction-to-court-refusing-to-reinstate-trump-travel-ban.html,287
Spotlight on 3 judges ruling on President Trump's travel ban,http://www.foxnews.com/us/2017/02/09/spotlight-on-3-judges-ruling-on-president-trump-travel-ban.html,288
"Trump responds to ruling on travel ban: ""SEE YOU IN COURT""",http://www.foxnews.com/us/2017/02/09/trump-responds-to-ruling-on-travel-ban-see-in-court.html,289
Appeals court rejection leaves Trump travel ban on hold,http://www.foxnews.com/us/2017/02/10/appeals-court-rejection-leaves-trump-travel-ban-on-hold.html,290
The Latest: Virginia challenges Trump travel ban in court,http://www.foxnews.com/us/2017/02/10/latest-virginia-challenges-trump-travel-ban-in-court.html,291
Lawyers for Virginia challenging Trump travel ban in court,http://www.foxnews.com/us/2017/02/10/lawyers-for-virginia-challenging-trump-travel-ban-in-court.html,292
The next steps in the legal fight over Trump's travel ban,http://www.foxnews.com/us/2017/02/10/next-steps-in-legal-fight-over-trump-travel-ban.html,293
Trump to travel ban opponents after ruling: See you in court,http://www.foxnews.com/us/2017/02/10/trump-to-travel-ban-opponents-after-ruling-see-in-court.html,294
AP Explains: Trump's options for restoring travel ban,http://www.foxnews.com/us/2017/02/11/ap-explains-trump-options-for-restoring-travel-ban.html,295
Opponents of Trump's travel ban look to score another win,http://www.foxnews.com/us/2017/02/11/opponents-trump-travel-ban-look-to-score-another-win.html,296
Judge grants injunction against Trump travel ban in Virginia,http://www.foxnews.com/us/2017/02/13/judge-grants-injunction-against-trump-travel-ban-in-virginia.html,297
The Latest: Trump travel ban case can proceed in lower court,http://www.foxnews.com/us/2017/02/13/latest-trump-travel-ban-case-can-proceed-in-lower-court.html,298
States want Trump travel ban case to proceed in lower court,http://www.foxnews.com/us/2017/02/13/states-want-trump-travel-ban-case-to-proceed-in-lower-court.html,299
Travel ban risks alienating key partners in fight against IS,http://www.foxnews.com/us/2017/02/13/travel-ban-risks-alienating-key-partners-in-fight-against-is.html,300
"Universities tell judge travel ban hurts schools, students",http://www.foxnews.com/us/2017/02/13/universities-tell-judge-travel-ban-hurts-schools-students.html,301
Federal judge blocks Trump travel ban for Virginia residents | Fox News,http://www.foxnews.com/us/2017/02/14/federal-judge-blocks-trump-travel-ban-for-virginia-residents.html,302
Federal judge blocks Trump travel ban for Virginia residents,http://www.foxnews.com/us/2017/02/14/federal-judge-blocks-trump-travel-ban-for-virginia-residents.html,303
"Texas splits with other states, defends Trump travel ban",http://www.foxnews.com/us/2017/02/15/texas-splits-with-other-states-defends-trump-travel-ban.html,304
Trump seeks to end legal fight with revised travel ban,http://www.foxnews.com/us/2017/02/16/trump-seeks-to-end-legal-fight-with-revised-travel-ban.html,305
Cities ask federal judge to keep Trump travel ban on hold,http://www.foxnews.com/us/2017/02/17/cities-ask-federal-judge-to-keep-trump-travel-ban-on-hold.html,306
Oregon joins suit against President Trump's travel ban,http://www.foxnews.com/us/2017/02/23/oregon-joins-suit-against-president-trump-travel-ban.html,307
DHS intel report disputes threat posed by travel ban nations,http://www.foxnews.com/us/2017/02/24/dhs-intel-report-disputes-threat-posed-by-travel-ban-nations.html,308
AP Exclusive: Analysts downplay threat from 7 nations in ban,http://www.foxnews.com/us/2017/02/25/ap-exclusive-analysts-downplay-threat-from-7-nations-in-ban.html,309
"Airports, legal volunteers prepare for new Trump travel ban",http://www.foxnews.com/us/2017/02/28/airports-legal-volunteers-prepare-for-new-trump-travel-ban.html,310
Not so urgent anymore? Trump's new travel ban delayed,http://www.foxnews.com/us/2017/03/02/not-so-urgent-anymore-trump-new-travel-ban-delayed.html,311
Trump expected to sign new travel ban order,http://www.foxnews.com/us/2017/03/05/trump-expected-to-sign-new-travel-ban-order.html,312
"300 refugees subjects of FBI terror investigations, U.S. officials say",http://www.foxnews.com/us/2017/03/06/300-refugees-subjects-fbi-terror-investigations-u-s-officials-say.html,313
The Latest: Ban halts entries for 6 Muslim-majority nations,http://www.foxnews.com/us/2017/03/06/latest-ban-halts-entries-for-6-muslim-majority-nations.html,314
"A look at what's in, what's out in Trump's new travel ban",http://www.foxnews.com/us/2017/03/06/look-at-what-in-what-out-in-trump-new-travel-ban.html,315
